smiles,cal_solv_free
[C-]#[N+]c1ccc(C(C)=O)cc1,-8.612097842
C#Cc1ncccn1,-7.9740896
Cc1noc(N)c1Cl,-8.977540841
COc1cccc(CO)c1,-8.257510767
Clc1cccc(Cl)c1,-3.071115516
c1cn2c(n1)CCC2,-8.418780837
Nc1conc1O,-11.64359865
CCc1ccccc1CN,-6.398418265
Cc1ncccc1C(C)O,-8.863114393
Cc1ccc(N)cc1Cl,-6.822702877
CCOc1cccc(O)c1,-8.158621466
Cc1ccc2c(c1)C(O)CC2,-6.410943365
Nc1nnc2n1CCCC2,-16.73089125
CCc1nc(C(C)N)n[nH]1,-12.4543353
OCc1ccccn1,-7.599911662
Oc1cccnc1O,-7.780678468
Cc1cc(=O)[nH]c(CN)n1,-14.27324833
CCc1nc(C)cc(N)n1,-9.817776731
C=C(C)c1ccc(O)cc1,-7.374604197
O=Cc1ccccc1Cl,-5.364325711
CCC(=O)c1ccc(N)cc1,-10.68566699
Nc1cc[nH]n1,-10.56145766
Cc1cc(CN)on1,-10.26307665
N#CCc1ccc(CO)cc1,-11.60511974
NCc1ccc(CO)cc1,-10.19241275
C#CCNCc1ccccc1,-7.800363457
C[C@H](N)c1ccco1,-6.979693328
Cc1cncc(CCN)n1,-9.163672857
Cn1ccc(=O)c(O)n1,-15.201367
Cc1ccc(O)c(CN)c1,-9.709412029
Nc1ccc(F)c(N)c1,-9.983640174
Cc1cnc(C)cn1,-5.560265708
Cc1cc(CC#N)nn1C,-10.81094936
NC(=O)c1nonc1N,-11.71690437
NNc1ncc(F)cn1,-11.22771012
C#CCn1ccnc1,-10.28802017
Cc1cc(C(=O)NN)[nH]n1,-19.10880274
CC(=O)N(C)c1ccccc1,-8.457291125
Nc1cc2c(cn1)CCCC2,-8.087474382
c1ccc(C2COC2)cc1,-5.692017708
Nc1cccnc1Cl,-8.060466352
CNCC(C)c1ccccc1,-6.025181592
O=NN1CCc2ccccc21,-7.603362967
NCc1ccco1,-7.322897373
Cn1cc(C(O)CN)cn1,-13.24074338
Cc1cnc(C(=O)O)s1,-9.901894447
Cc1nc(CCN)c(C)o1,-9.107592289
c1c[nH]cn1,-9.562141707
N#CC(C#N)=Cc1cc[nH]n1,-13.60603578
NC1CC1c1cccnc1,-8.097458066
NCCc1ccccc1,-7.205314549
CC(N)Cc1cnc[nH]1,-13.5619783
Cc1cc(=O)c(O)c[nH]1,-14.29423227
CCc1cccc(N=O)n1,-7.330320816
CC(=O)c1nccs1,-6.514758619
N[C@@H]1CCCc2ccccc21,-6.010309605
NC(=O)c1ccc(O)cc1,-14.59543079
Cc1cccc(N)c1N,-8.744458527
OCC=Cc1ccccc1,-7.729580329
Cn1cc(O)c(=O)cn1,-17.47508046
Nc1ccncc1C(=O)O,-11.22877689
COc1cc(N)ccc1O,-10.34048001
O=C(O)/C=C\c1ccc[nH]1,-11.56437551
NNc1ccccc1,-7.762882284
NCCc1nc[nH]c1Cl,-12.24961016
OCc1cncc(F)c1,-8.446698757
CNCc1c[nH]nc1C,-9.595104808
CNc1cccnc1CN,-9.435541565
N#Cc1cccc(N)c1,-10.44878824
O=C1Cc2ccccc2CN1,-10.85058289
COc1ncc(C)cc1N,-7.625470144
C[C@H](N)c1cccs1,-6.269421035
NCC1CCc2ccccc21,-5.634920573
Nc1cnccc1CO,-11.42386348
Cc1ccn(C(=N)N)n1,-10.56214164
c1ccc(C2CCCN2)nc1,-6.774346956
CCc1cc(CN)[nH]n1,-11.14338533
Cc1ccc(N)nn1,-11.43572341
c1cnon1,-5.871962476
Nc1cccc(CO)c1,-9.807052585
Cc1cc(O)c(C)cc1O,-9.384995634
CCC(=O)c1nccn1C,-7.922790658
Nc1cc(CO)ccn1,-11.31940816
N#Cc1cccnc1O,-10.34045491
CC(C)C(N)c1nnc[nH]1,-16.32711366
Nc1ncc2n1CCC2,-11.62995658
NCc1cn(O)nc1N,-14.5348447
OC1CCc2ccccc21,-7.27159843
Cc1cn(C)c(=O)[nH]c1=O,-12.50372033
Cc1cc(C2CC2)nc(N)n1,-9.118090531
OCc1ccc(CO)o1,-10.47504326
C#Cc1ccn[nH]1,-7.798763306
C#Cc1ncco1,-6.204530225
C=Cc1nccs1,-4.988779801
Cc1ncsc1CCN,-8.674246433
Cc1cc(CN)n(C)n1,-8.663628964
Cn1nc(O)c(CCN)n1,-11.41935795
NC(CF)c1ccccc1,-8.32955519
c1cnc2c(c1)NCCCN2,-8.908339038
Cc1ccc(O)[nH]c1=O,-12.94386212
NCc1cccnn1,-10.33711656
CC(CN)Cn1cccn1,-8.840825237
O=C1Nc2ccccc2C1O,-12.96968416
Cc1cncc(CN)c1,-8.679950499
NNc1cc(=O)[nH]c(=O)[nH]1,-21.26156365
[O-][n+]1ccccc1,-9.816653488
Cn1ccnc(Cl)c1=O,-10.46776414
O=C1NCCc2ccccc21,-9.94007843
Cc1cc(CN)sc1C,-6.846002323
N#Cc1ccc(C=O)s1,-8.804002951
CCNC(=O)c1ccccc1,-9.585133674
O=C1COc2ccccc21,-7.169031921
NCCC#Cc1cccnc1,-9.314168581
Cc1cncn1CCCN,-12.78134958
Cc1cncc(C#N)c1,-8.35652557
N#CCc1ccc(CN)cc1,-10.2002378
CN(C)c1ccc(C=O)cc1,-8.886087534
CCc1cncc(C)n1,-5.560548088
Cc1cnc(CCN)nc1,-8.880690948
c1cn(C2CNC2)nn1,-11.04528042
Nc1nc(=O)nc[nH]1,-27.98340684
Cc1ccc2c(c1)C(N)CO2,-7.909255267
Nc1nnn[nH]1,-17.47687514
NCCc1ccoc1,-6.512192103
COc1ccc(CN)cc1,-8.138007762
Cc1cccc(N)n1,-7.540586867
N#Cc1nc(C#N)c(N)[nH]1,-20.68934356
Cc1ccc(C#N)cc1,-7.123399393
Cc1cnc(N)cc1C,-8.128670413
NCCc1nnc(N)s1,-15.53653264
O=C(O)CCn1cncn1,-14.36959622
CSc1cnccn1,-5.433866369
Cc1c[nH]cc1C(=O)O,-11.20716545
Cc1cc(O)[nH]c(=O)c1C,-14.40591022
O=C1C=CC(=O)c2[nH]ccc21,-10.63839666
c1cnc(NC2CCC2)nc1,-6.861257091
CC(O)c1ccc(O)cc1,-10.1419986
c1nnn[nH]1,-13.23639474
Brc1c[nH]cn1,-10.13012611
N#CNC(=O)c1ccccc1,-14.21814668
NC(=O)c1cccc(F)c1,-10.99335397
C=Cc1ccc(CCN)cc1,-8.076712586
O=C(O)/C=C/c1cccnc1,-11.24401283
Cc1cccc(CO)c1O,-9.262555883
CCCCc1cnccn1,-5.775583215
NCCc1cscn1,-7.615467635
O=Cc1cncnc1,-8.220575528
Nc1ncc(O)c(N)n1,-13.72358095
Cc1ncc[nH]1,-9.511388698
CCc1ccccc1,-3.157473443
Cn1cncc1CN,-12.90774265
Cc1nc(=N)cc[nH]1,-15.13847795
N=C(N)Nc1ccncn1,-14.63763712
c1ccc2c(c1)C1CC[C@H]2N1,-6.57439717
c1cnc2c(c1)OCCN2,-7.803024099
O=C1CCNc2ccccc21,-9.484273991
O=C(O)c1csnn1,-11.57659313
N#Cc1ccncn1,-8.284274068
Cc1ncc(C)c(N)n1,-9.707542049
Nc1cc[nH]c(=O)n1,-19.04672318
Cc1nnc(CN)s1,-10.89137104
Cc1ccc(CS)cc1,-5.328865121
CC(N)c1nncn1C,-14.44649129
Cc1ccc(N(C)C)cc1,-4.584952016
NC1CCn2ccnc2C1,-12.20894751
C=C(c1ccccc1)C(C)N,-7.140147635
c1n[nH]c2c1CNCC2,-10.22611004
c1ccc([C@H]2CCO2)cc1,-5.545469023
COCc1cc(O)ncn1,-13.85527647
CC(C)Cc1nccs1,-5.169032049
CC(=O)NCc1ccccc1,-10.92403294
Cc1nnc(N)o1,-12.47476702
C/N=C(/N)Cc1cccnc1,-11.07359367
COc1ccc(N)cc1O,-9.854655494
Brc1cn[nH]c1,-7.639256539
C=Cc1ccncc1,-5.73920646
C=Cc1cnccn1,-5.50449262
NCc1ccnc(F)c1,-8.520813963
O=C1C=Cc2cscc21,-6.699346961
CC(C)C(=O)c1ccncc1,-7.916245728
Cc1c[nH]cn1,-9.156029785
Brc1ncc[nH]1,-8.605471337
CC(C)n1cncn1,-8.591339812
N#Cc1ccc(CCO)cc1,-11.55634966
Cc1ccc(CCN)cc1,-7.377133062
COCCc1ccccn1,-7.073255069
ClCCCc1cn[nH]c1,-10.34638488
O=C(NO)c1cccs1,-10.47927895
Cc1cc(O)nc(C)n1,-7.441484212
Cc1ccc(C#N)c(=O)[nH]1,-16.8599324
Nc1cncc(Cl)n1,-8.738942714
CNCc1occc1C,-6.369596731
O=Cc1ccccn1,-6.577748073
NCCCc1c[nH]cn1,-12.85960008
CNc1ccc(CN)cc1,-9.012781803
Nc1ncccn1,-7.832623746
O/N=C/c1ccccn1,-9.594684376
Cc1cc(N)ccc1C=O,-10.9111125
C=C(C)n1ccnc1,-8.025049687
C=Cc1ccccc1,-3.72018676
Nc1ncnc2c1N=CC2,-11.254555
N[C@H]1C[C@H]1c1c[nH]cn1,-13.46939547
O=C1CCCc2ncccc21,-7.878645329
S=C=Nc1ccccc1,-4.615856883
Sc1ccnc(S)n1,-6.541565846
CN(C)Cc1ccncc1,-6.209412253
Fc1ccc(F)cc1,-3.683050718
Cc1nsc(N)n1,-10.13375312
O=CN/C=C/c1ccco1,-10.74729474
N#Cc1ccc(F)cc1,-7.179084631
NC1CC(=O)c2ccccc21,-10.40314943
O=C(O)/C=C/c1ncc[nH]1,-14.87945437
COCC(N)c1ccco1,-9.46254332
CCSc1cnccn1,-5.53431817
Cn1cnnc1C(N)CO,-17.51064772
C=CC(=O)c1cccs1,-6.684468699
N#Cc1ncccn1,-9.073361618
Cc1cccc(C)c1S,-4.384349619
Cn1ccnc1[N+](=O)[O-],-10.88307536
c1cc(N2CCCC2)ccn1,-7.72055046
CSc1ccccc1,-4.917858621
CCCCc1ccc(N)cc1,-6.883671748
Cc1ccc(CN)cc1F,-6.496887134
NC(=O)c1cccc(C=O)c1,-14.40978823
NNC(=O)c1ccsc1,-15.29407533
C#CCN(N)c1ccccc1,-8.911752693
CCOc1ccc(O)cc1,-8.182736675
C=C(CN)c1ccccc1,-6.244998345
NCc1ccc2c(c1)CCC2,-6.203413258
Cc1cnc(N)s1,-8.405621952
CCn1cc[n+](C)c1.[Cl-],-9.195311912
CCC(=O)c1cccs1,-6.371654964
c1ccc(CNC2CC2)cc1,-5.278764722
Cc1nc(N)sc1C#N,-12.42067566
CNCc1noc(C)n1,-8.995550378
Oc1cccnc1Cl,-6.205559342
CCOC(=O)c1ccco1,-7.38295008
Nc1ccnc(C(=O)O)c1,-15.93078462
Nc1ccc(O)c(O)c1,-11.54276407
Oc1ccccc1S,-5.649685883
Cn1ncc(C#N)c1N,-13.94878174
CC(C)c1ccn(C)n1,-6.043097003
Cc1nocc1CN,-9.252948705
Cc1csc(CCN)n1,-7.346755303
CN(C)CCn1cccc1,-6.993523649
CCc1c[nH]ccc1=N,-12.08190184
CC(C)(O)c1ccccc1,-6.333922787
Nc1ccc(CO)cc1,-9.956136411
Cc1cc(CN)c(C)n1C,-8.177967599
CNCc1ncno1,-8.323706797
O=C(O)/C=C/c1ccc[nH]1,-12.40149896
Cn1cc[nH]c1=S,-13.21709253
N=C(N)Nc1ccccc1,-13.42554507
N[C@@H]1CCc2ccccc2C1,-6.677453137
NCc1cc(Cl)ccn1,-8.726028558
CCn1cc(N)ccc1=O,-13.00109731
c1ccc2c(c1)CCNC2,-5.645456466
c1cc2c(cn1)C1CCC2N1,-7.745732436
COc1ccc(CN)nc1,-8.924773525
NCc1cccc(F)n1,-9.680634421
O=[N+]([O-])c1ccncc1,-7.209029408
CN1Cc2ccccc2C1=O,-9.424509939
N#Cc1cccnc1N,-9.513773237
CC=Cc1cccnc1,-5.565455216
Cc1cc(C(=O)O)c[nH]1,-11.78497038
Cc1c(N)cccc1N,-9.843266187
Cc1cc(O)c(C)c(O)c1,-9.134481092
Cc1ncc(CO)c(N)n1,-11.40220811
CCc1ccc(C(C)=O)o1,-8.40677657
O=C1CNc2ccccc2N1,-11.6119094
CC(C)(N)c1nnc[nH]1,-14.84384945
CN[C@@H]1CCc2ccccc21,-5.156381447
Cc1cccc(CCN)c1,-7.223192309
Cl.OCc1c[nH]cn1,-10.19881963
NCCc1ccc(F)cn1,-8.568498448
C=Cc1ccccc1C,-3.721341378
Oc1ccc(F)c(O)c1,-10.93501436
Cn1cncc1C(N)CO,-14.77534418
COc1ccc(CO)cn1,-8.871585778
OC1CCc2[nH]ncc2C1,-11.7733489
NCCCn1ccnn1,-11.6735246
N#CC(C#N)c1ccccn1,-11.10883463
NCCc1ccco1,-6.808527426
CC(=O)c1cnccc1C,-9.191634703
c1cn(C2CCNC2)nn1,-12.22611619
Nc1ncc(Cl)s1,-7.753752014
NCc1ccsc1,-7.517494499
Nn1cnnc1,-15.44099424
c1ccc2c(c1)CNCCO2,-6.548901438
[N-]=[N+]=Nc1ccccc1,-4.186257262
Oc1c(F)cccc1F,-5.898449673
NC(=O)Nc1ccncc1,-16.78489476
Oc1cc(O)ncn1,-15.98152508
OCc1cccc(O)c1,-9.983815877
N#Cc1ccc(F)c(C#N)c1,-10.74278922
Cc1ccc(C#N)cc1C,-7.374585371
Nc1ncccc1CO,-10.92609744
CC(CO)c1ccccc1,-7.303996772
CCn1cc(N)cn1,-9.60687062
CC(C)(N)c1ncc[nH]1,-12.09516112
CC(C)Nc1ncccn1,-6.717852231
Cl.c1cscn1,-7.565279385
FC(F)(F)n1cccn1,-4.980716298
O=c1[nH]cc(CO)c(=O)[nH]1,-16.39724418
Cc1nccn1CC(=O)O,-14.19639091
Cc1cc(C#N)no1,-7.899585338
N#Cc1ccnc(O)c1,-12.24342291
CC(CN)c1nncn1C,-15.44287677
c1cn2c(n1)CCCC2,-8.473524809
NC1=NCNc2ccccc21,-10.94233113
Oc1cccc(O)c1Cl,-8.653777057
CCNc1ncccn1,-6.701913477
C=CC(=O)Nc1cccnc1,-10.33046495
O=Cc1ccc(CO)[nH]1,-10.76303269
CC(O)Nc1ccco1,-8.73651425
NCc1ccnc(O)c1,-12.63995903
CN(O)c1ccccc1,-6.938534947
O=c1cc(CO)[nH]cc1O,-25.22898307
N#CCNc1ccccc1,-10.11010226
CC(O)c1ncc[nH]1,-10.51523527
Cc1nccc(C2(N)CC2)n1,-8.330201525
Cc1cnccc1CCN,-9.589112087
Cc1cc(N)c(N)cc1C,-8.837085278
Cc1c([N+](=O)[O-])no[n+]1[O-],-8.671629716
N#Cc1ccccc1C=O,-8.714501199
CNCc1ccc(C#N)cc1,-9.032742896
O=C1CCCc2cnccc21,-8.206487929
OCCc1ccccc1O,-10.57145389
CNc1cccnc1C#N,-10.05592933
c1ccc([C@@H]2CCO2)cc1,-5.521366363
Cc1ccc(NN)cc1,-7.860660892
c1cc(C2=NCCO2)ccn1,-7.796002262
C#Cc1cccc(C#C)c1,-5.866954946
O=Nc1ccccc1,-4.763353109
O=[N+]([O-])/C=C\c1ccccc1,-8.596297141
CSc1cc[nH]c(=O)n1,-14.16397374
Nc1cc(N)nc(N)n1,-14.89375532
O=c1cc(CO)c(O)co1,-15.29029144
Cc1nc(=N)c(C)c(C)[nH]1,-18.33805731
c1ncncn1,-5.9111693
C=CCOCc1ccccc1,-5.416929874
Cn1ccc(N)n1,-9.307071443
NNCc1ccccc1,-8.416490425
Cc1nn(C)n(C)c1=S,-13.29524262
COCc1ccc(O)cc1,-8.936338535
CNc1cnc(C#N)cn1,-11.54014735
CC(=O)c1cccc(C#N)c1,-10.48817704
CCc1nc(C)cnc1C,-6.444000592
Nc1cccs1,-6.678080647
Cc1ccnc(CN)n1,-8.058426944
O=[N+]([O-])c1cc[n+]([O-])cc1,-11.25725957
Cc1cccc(C)c1CN,-6.428877601
CCc1cccnc1C(C)=O,-6.481362537
CC(N)Cc1cccnc1,-9.062530795
c1cnc2c(c1)CCCN2,-6.646774173
CCNC(=O)c1cn[nH]c1,-15.01514713
CNCc1ccoc1,-5.617086739
NCCC#Cc1ccccc1,-9.069841287
Nc1ccc(C(=O)O)nc1,-15.64600176
CC(C)n1cc(CN)nn1,-11.70726582
CC(N)c1cc[nH]c(=O)c1,-13.79804129
Cn1cc(O)c(=O)c(F)c1,-19.89557478
NCCCc1ccccn1,-8.850727345
Cc1c(CN)cnn1C,-10.23202746
CCCn1cc(C)c(N)n1,-8.993975328
N#Cc1cccs1,-6.554919259
Cc1ccccc1C1(N)CC1,-6.48248578
Nc1ncnc(N)c1N,-14.3888796
c1ccc(C2CC2)cc1,-3.877848647
NCc1cccc(N)n1,-10.34494788
N[C@@H]1CCc2ccccc21,-6.403789751
CC(C)n1cncc1CO,-12.51849192
N[C@H]1C[C@@H]1Oc1ccccc1,-7.475714883
CNCc1ccc(C)cn1,-8.346259506
OCc1ccc(CO)cc1,-9.857134158
c1cc2c(cn1)CCNCC2,-8.202076533
Oc1cc(O)c(Cl)cn1,-14.18304377
Cn1cc(CCN)nn1,-11.8519257
Nc1cc(Cl)nc(N)n1,-12.13706624
Nc1nc(CO)cs1,-12.47470427
Cc1ccnc(NN)n1,-8.777572229
NCCCc1cn[nH]c1,-11.53886096
NNc1ncc(Cl)cn1,-11.01859242
OCCNc1ccccc1,-9.701649731
Cc1cc(F)ccc1O,-6.788603983
CC(=O)c1cc(C)cc(C)c1,-8.152867199
COc1nc(N)n[nH]1,-11.94376179
O=Cc1cncs1,-7.54142773
Oc1cc(F)cc(O)c1F,-11.84026656
Cn1ccc(N)nc1=O,-17.54661032
COC(=O)c1c[nH]cn1,-14.06965271
Oc1ccc2c(c1)COC2,-8.300081045
CC(C)C(N)c1ncon1,-8.631180422
NC(=O)c1c[nH]cn1,-20.99244971
COCCc1ccccc1,-5.405791572
Nc1nonc1C(=O)O,-11.58183912
CCn1ncc(N)c1C,-9.222250916
CNc1ncccc1CN,-9.719439639
Cc1ccc[nH]c1=O,-10.16209147
Cc1sc(N)nc1O,-9.9225207
CNc1nc(=O)[nH]cc1F,-16.52278383
NCc1cccnc1N,-10.55934295
CC(N)Cc1ccco1,-7.856870732
C#Cc1ccncc1,-5.841590992
COCc1nnc(N)s1,-12.82219421
Cc1cccnc1CCO,-7.805358436
Nc1cccnc1C(=O)O,-14.31682263
Cc1ccccc1CN,-6.892412962
O/N=C/c1cccnc1,-8.553086802
CC(O)(CN)c1ccco1,-8.502365169
NCCc1ncccc1F,-8.333075521
Cc1cccc(C=O)c1,-6.077553577
Cc1cc(C(N)=O)n[nH]1,-18.42412031
NCCOc1cccnc1,-9.27713294
Nc1cccc(C(=O)O)n1,-13.8603342
NCCn1ccccc1=O,-12.51046607
Cc1cnccc1CN,-8.848976592
CC(O)Cn1cccn1,-9.993046549
CNC(C)c1cccnc1,-7.267406663
CC(O)c1nnc[nH]1,-15.26681002
CCc1nnc(CN)o1,-11.48054645
Cc1cccc(C(C)(C)N)c1,-6.327214705
N=C(N)Oc1ccccc1,-11.99603337
Cc1cc(O)ccc1N,-10.05390874
C=Cc1ccccn1,-5.047138231
Cc1cccc(O)c1O,-7.787330074
Cc1cc[nH]n1,-7.410748773
COc1cccc(CO)n1,-7.184644369
Nc1ccc(F)c(F)c1N,-8.972985118
N#Cc1cocn1,-8.599258988
O=Cc1c(O)cccc1O,-9.181280788
Cc1n[nH]c(O)c1N,-11.45927386
C[C@@H](N)C(=O)c1ccccc1,-8.888867403
CCn1ccnc1C(C)N,-9.575708474
Cc1ccc([C@@H](C)O)cc1,-5.551135438
CNC(C)c1ccncc1,-7.721108944
COCCn1ccc(N)n1,-10.9595249
Nc1ncncc1C=O,-9.651863087
CC(=O)c1cc[nH]n1,-10.33427394
CC(=O)c1cc[nH]c(=O)c1,-14.3855538
CC1(N)Cc2ccccc2C1,-6.316496835
CN(C)c1ncccc1N,-7.430860468
CC(C)c1cc(N)[nH]n1,-11.60053892
CNC(C)c1ccco1,-6.279291767
CCC(N)c1ncc[nH]1,-11.41032181
CNc1nc(C)nc(C)n1,-8.340586816
Nc1ccc2c(c1)CN=N2,-11.52451608
Nc1cncc(CO)n1,-12.18310665
O=C(Cl)c1ccccc1,-4.776405317
Cc1cc(C(=O)O)n(C)n1,-9.426361093
OCCc1cn[nH]c1,-11.88847815
Cc1cccnc1Cl,-5.224403531
COc1cc(C#N)cnc1C,-9.259895241
CC(C)c1nnc[nH]1,-14.31394863
CCc1nnc(N)o1,-12.40119148
Cc1cnc(N)cn1,-8.57304162
O=C1CCCc2cccnc21,-11.08874804
CNCc1cscn1,-8.251028588
Cc1cc(CO)no1,-9.962813117
NC1CCn2cncc21,-11.33167598
Cc1nnc(CN)o1,-12.06673492
O=Cc1ccc2c(c1)CCO2,-7.983665403
C#Cc1cn[nH]c1,-9.221780283
Cn1cc([C@@H]2C[C@H]2N)cn1,-10.62660575
CNCc1ccc(C)s1,-5.772351538
Cn1cc(C(N)=O)nn1,-13.9214976
C[C@H](N)c1ncccc1F,-7.551800471
c1cc2c(cn1)NCCCN2,-10.10105985
Cc1cccnc1CCN,-8.550495186
Clc1cccnc1Cl,-4.805132725
NCc1cnccn1,-8.435422402
C#Cc1cccc(N)c1,-8.293360413
Cc1cc(CN)[nH]n1,-11.06177766
Cn1cc(C(N)CO)cn1,-12.30196332
CCc1c[nH]c(=O)c[n+]1[O-],-14.35551489
N#Cc1cc(N)ccc1F,-10.96918856
NC(=O)c1n[nH]cc1N,-14.66964013
CNCc1csc(C)n1,-5.982981545
CCn1cnnc1SC,-11.79629066
NCC(O)c1ccncc1,-13.05312416
Cc1[nH]ccc1C(=O)O,-11.15404045
COCc1ccc(C#N)cc1,-8.663541112
CCc1nnc(CN)s1,-11.55719053
N#Cc1cnccn1,-8.183709316
NCc1cccnc1O,-12.38792591
CNCc1ccc(N)nc1,-10.21552394
OCc1cc(C2CC2)n[nH]1,-11.91473945
COc1cccnc1C#N,-10.76093054
CCc1cccc(CN)c1,-6.637781955
Cc1c[nH]c(C)c1,-5.598650495
NC(=O)c1ccncc1,-12.06583758
Cc1cc[nH]c(=O)c1,-11.24391243
N#Cc1cccc(C=O)c1,-9.741791545
OCC(O)c1ccccc1,-9.100758705
C#CCNc1ccccc1,-8.062085327
Cc1cc(O)cc(C)c1O,-9.535202703
N[C@H]1C[C@@H](c2ccccc2)C1,-7.191528154
Cc1cc(=O)c(F)c[nH]1,-16.36342139
C[C@@H]1CNc2ncccc2N1,-9.22376949
